caseId,createdAt,completedAt,cycleTimeHours,revisionCount,rejectionCount,stageCount,status,priority,departmentId
Application_1925161972,2016-03-14T10:39:54.694000+00:00,2016-03-24T09:00:12.585000+00:00,238.34,1,0,5,rejected,High,User_1
Application_99272140,2016-03-14T10:44:40.572000+00:00,2016-04-14T06:00:56.866000+00:00,739.27,0,0,2,rejected,Low,User_28
Application_545473242,2016-03-14T10:49:07.372000+00:00,2016-03-31T08:07:23.241000+00:00,405.3,0,2,4,rejected,Low,User_1
Application_983471579,2016-03-14T10:50:08.209000+00:00,2016-03-23T08:53:57.733000+00:00,214.06,0,0,3,pending,High,User_10
Application_537764026,2016-03-14T11:01:53.909000+00:00,2016-04-14T06:00:59.782000+00:00,738.98,0,0,2,rejected,Low,User_28
Application_1509239804,2016-03-14T11:03:55.771000+00:00,2016-03-29T08:36:45.555000+00:00,357.55,0,0,4,pending,High,User_10
Application_2065532160,2016-03-14T11:06:32.700000+00:00,2016-03-31T10:52:24.585000+00:00,407.76,0,0,3,pending,Low,User_10
Application_1871062639,2016-03-14T11:09:04.053000+00:00,2016-03-22T14:09:24.134000+00:00,195.01,0,0,3,pending,Medium,User_10
Application_1341379367,2016-03-14T11:15:26.260000+00:00,2016-04-06T06:13:06.137000+00:00,546.96,1,0,3,pending,Medium,User_10
Application_635899102,2016-03-14T11:16:59.825000+00:00,2016-04-15T06:00:51.692000+00:00,762.73,0,0,2,rejected,Medium,User_10
Application_732138920,2016-03-14T11:20:37.896000+00:00,2016-03-29T12:04:38.982000+00:00,360.73,0,0,3,pending,Medium,User_22
Application_438379970,2016-03-14T11:23:37.941000+00:00,2016-03-30T12:45:37.101000+00:00,385.37,1,3,5,rejected,Low,User_1
Application_1683452341,2016-03-14T11:30:47.323000+00:00,2016-04-14T06:01:08.310000+00:00,738.51,0,0,2,rejected,Low,User_49
Application_1874306743,2016-03-14T11:35:17.521000+00:00,2016-03-22T15:36:55.964000+00:00,196.03,0,0,4,pending,Medium,User_1
Application_1347914449,2016-03-14T11:42:48.821000+00:00,2016-03-21T15:19:52.890000+00:00,171.62,0,0,3,pending,Medium,User_13
Application_1023398657,2016-03-14T11:45:49.948000+00:00,2016-04-16T06:14:20.123000+00:00,786.48,0,0,3,rejected,Low,User_1
Application_734821071,2016-03-14T11:47:16.928000+00:00,2016-03-23T13:09:07.376000+00:00,217.36,1,0,4,pending,Low,User_19
Application_544548205,2016-03-14T11:50:50.320000+00:00,2016-04-14T06:00:37.245000+00:00,738.16,0,0,2,rejected,Medium,User_28
Application_847066688,2016-03-14T11:57:10.094000+00:00,2016-03-29T07:28:50.459000+00:00,355.53,0,0,5,pending,Low,User_1
Application_1144168806,2016-03-14T11:58:27.656000+00:00,2016-04-15T06:00:33.649000+00:00,762.03,0,0,3,rejected,Low,User_1
Application_786302718,2016-03-14T12:01:30.721000+00:00,2016-03-23T12:04:24.173000+00:00,216.05,0,0,5,pending,Low,User_1
Application_287983853,2016-03-14T12:19:12.165000+00:00,2016-03-22T10:58:08.613000+00:00,190.65,0,0,4,pending,Low,User_1
Application_504178376,2016-03-14T12:21:57.042000+00:00,2016-04-06T09:06:18.816000+00:00,548.74,2,0,5,pending,Low,User_1
Application_1160764593,2016-03-14T12:47:04.681000+00:00,2016-03-24T08:48:42.008000+00:00,236.03,1,0,4,pending,Medium,User_1
Application_793916637,2016-03-14T12:50:32.261000+00:00,2016-04-15T06:00:34.861000+00:00,761.17,0,0,3,rejected,Low,User_1
Application_1017437265,2016-03-14T12:59:21.645000+00:00,2016-04-14T06:00:43.675000+00:00,737.02,0,0,2,rejected,Low,User_32
Application_162497967,2016-03-14T13:01:17.338000+00:00,2016-03-18T16:03:37.703000+00:00,99.04,0,2,4,rejected,Low,User_1
Application_1398782403,2016-03-14T13:17:41.163000+00:00,2016-04-13T13:27:06.812000+00:00,720.16,1,0,5,pending,Medium,User_1
Application_1814321194,2016-03-14T13:25:04.772000+00:00,2016-04-07T12:41:48.135000+00:00,575.28,0,2,5,rejected,Medium,User_1
Application_1452123421,2016-03-14T13:48:23.425000+00:00,2016-04-15T06:00:16.284000+00:00,760.2,0,0,3,rejected,Low,User_1
Application_442961054,2016-03-14T13:57:25.246000+00:00,2016-04-25T06:00:23.025000+00:00,1000.05,0,0,3,rejected,Low,User_1
Application_823158328,2016-03-14T14:09:00.804000+00:00,2016-04-15T06:00:14.807000+00:00,759.85,0,0,2,rejected,High,User_31
Application_195407330,2016-03-14T14:21:37.724000+00:00,2016-03-23T07:36:18.822000+00:00,209.24,0,0,4,pending,Medium,User_1
Application_376472202,2016-03-14T14:23:14.892000+00:00,2016-04-14T06:00:30.426000+00:00,735.62,0,0,3,rejected,Medium,User_1
Application_1258596148,2016-03-14T14:28:23.440000+00:00,2016-04-14T06:00:28.243000+00:00,735.53,0,0,2,rejected,High,User_70
Application_89492424,2016-03-14T14:41:24.985000+00:00,2016-03-22T11:48:23.184000+00:00,189.12,0,0,3,pending,Medium,User_5
Application_313208058,2016-03-14T14:52:40.394000+00:00,2016-03-18T12:00:15.038000+00:00,93.13,0,0,4,pending,Medium,User_1
Application_1075917620,2016-03-14T14:59:19.857000+00:00,2016-04-14T06:00:32.635000+00:00,735.02,0,0,3,rejected,Low,User_1
Application_411257955,2016-03-14T15:14:31.225000+00:00,2016-04-15T06:00:20.408000+00:00,758.76,0,0,3,rejected,High,User_1
Application_1790665140,2016-03-14T15:36:45.328000+00:00,2016-04-14T06:00:35.228000+00:00,734.4,0,0,2,rejected,Medium,User_31
Application_924702013,2016-03-14T15:48:03.162000+00:00,2016-04-15T06:00:24.839000+00:00,758.21,1,0,3,rejected,Medium,User_1
Application_633209844,2016-03-14T15:49:59.065000+00:00,2016-03-31T08:37:14.534000+00:00,400.79,0,0,4,pending,Low,User_35
Application_1842130888,2016-03-14T15:56:21.199000+00:00,2016-04-17T06:00:58.518000+00:00,806.08,0,0,3,rejected,Low,User_1
Application_295083910,2016-03-14T16:06:49.345000+00:00,2016-04-16T06:14:43.672000+00:00,782.13,0,0,3,rejected,Low,User_1
Application_113645538,2016-03-14T16:09:11.454000+00:00,2016-03-29T14:39:32.940000+00:00,358.51,0,0,5,pending,Low,User_1
Application_829679528,2016-03-14T16:10:09.742000+00:00,2016-03-31T12:58:03.322000+00:00,404.8,0,0,5,pending,High,User_1
Application_252989873,2016-03-14T16:17:39.848000+00:00,2016-04-15T06:00:59.515000+00:00,757.72,0,0,3,rejected,Medium,User_1
Application_1782511681,2016-03-14T16:29:52.577000+00:00,2016-04-14T06:01:11.117000+00:00,733.52,1,0,2,rejected,Low,User_86
Application_1445446952,2016-03-14T16:37:02.464000+00:00,2016-03-21T15:33:53.319000+00:00,166.95,0,0,4,pending,Medium,User_1
Application_1547884608,2016-03-14T16:38:14.445000+00:00,2016-03-24T11:19:16.810000+00:00,234.68,0,0,4,pending,Medium,User_1
Application_280469867,2016-03-14T17:14:41.356000+00:00,2016-04-14T06:01:17.922000+00:00,732.78,0,0,2,rejected,High,User_39
Application_414664818,2016-03-14T17:14:55.985000+00:00,2016-04-15T06:01:00.739000+00:00,756.77,0,0,3,rejected,Low,User_1
Application_572077071,2016-03-14T17:20:51.340000+00:00,2016-04-22T06:23:55.830000+00:00,925.05,1,0,4,pending,Medium,User_7
Application_1649931045,2016-03-14T17:36:54.495000+00:00,2016-03-24T08:00:40.005000+00:00,230.4,0,0,5,pending,Low,User_1
Application_1351336683,2016-03-14T17:43:31.493000+00:00,2016-04-03T05:59:52.561000+00:00,468.27,0,2,4,rejected,Medium,User_1
Application_1574079518,2016-03-14T17:43:34.028000+00:00,2016-03-24T10:36:51.015000+00:00,232.89,0,2,4,rejected,High,User_1
Application_828951778,2016-03-14T17:47:46.715000+00:00,2016-03-23T10:11:23.863000+00:00,208.39,0,2,4,rejected,Medium,User_1
Application_196696109,2016-03-14T18:05:47.931000+00:00,2016-03-21T13:14:04.521000+00:00,163.14,0,0,3,rejected,Medium,User_1
Application_576035670,2016-03-14T18:06:25.881000+00:00,2016-04-01T11:33:37.274000+00:00,425.45,0,2,4,rejected,Medium,User_1
Application_1326150405,2016-03-14T18:19:08.093000+00:00,2016-03-30T07:01:32.316000+00:00,372.71,1,0,5,pending,Medium,User_1
Application_1785229252,2016-03-14T18:26:02.940000+00:00,2016-03-22T11:19:33.211000+00:00,184.89,0,2,4,rejected,High,User_1
Application_1894599728,2016-03-14T18:27:16.482000+00:00,2016-03-22T15:35:19.801000+00:00,189.13,0,0,4,pending,Low,User_1
Application_1244409491,2016-03-14T18:35:37.158000+00:00,2016-03-17T13:03:26.167000+00:00,66.46,0,0,3,rejected,Medium,User_1
Application_758579015,2016-03-14T18:38:07.123000+00:00,2016-04-16T06:14:34.673000+00:00,779.61,0,0,3,rejected,High,User_1
Application_1142048855,2016-03-14T18:40:02.129000+00:00,2016-04-16T06:14:41.678000+00:00,779.58,0,0,3,rejected,Low,User_1
Application_1491429188,2016-03-14T18:41:46.263000+00:00,2016-03-31T13:46:28.920000+00:00,403.08,0,0,4,pending,High,User_7
Application_2055631011,2016-03-14T18:45:55.231000+00:00,2016-03-24T15:53:02.570000+00:00,237.12,1,0,5,pending,Medium,User_1
Application_1368905222,2016-03-14T19:02:30.716000+00:00,2016-04-04T16:01:08.983000+00:00,500.98,0,0,5,pending,Low,User_1
Application_1288650428,2016-03-14T19:04:10.682000+00:00,2016-03-31T09:59:21.031000+00:00,398.92,0,0,5,pending,Medium,User_1
Application_568841069,2016-03-14T19:24:31.953000+00:00,2016-04-16T06:14:39.269000+00:00,778.84,0,0,3,rejected,Low,User_1
Application_1267210506,2016-03-14T19:27:55.728000+00:00,2016-03-25T04:49:00.353000+00:00,249.35,1,0,5,pending,Medium,User_1
Application_2078583490,2016-03-14T19:46:41.913000+00:00,2016-03-25T16:51:32.481000+00:00,261.08,1,0,3,rejected,Medium,User_1
Application_1513883916,2016-03-14T19:53:38.396000+00:00,2016-04-22T07:12:11.404000+00:00,923.31,0,0,4,pending,Low,User_32
Application_1149385102,2016-03-14T20:01:20.349000+00:00,2016-04-16T06:14:21.268000+00:00,778.22,0,0,3,rejected,Low,User_1
Application_1497156980,2016-03-14T20:06:43.654000+00:00,2016-03-24T14:08:04.125000+00:00,234.02,0,0,4,pending,Low,User_1
Application_1717356929,2016-03-14T20:13:29.597000+00:00,2016-03-24T10:09:08.998000+00:00,229.93,0,0,5,pending,Low,User_1
Application_1055137970,2016-03-14T21:30:10.744000+00:00,2016-04-16T06:14:28.073000+00:00,776.74,0,0,3,rejected,Low,User_1
Application_335833186,2016-03-14T21:48:40.407000+00:00,2016-04-16T06:14:29.098000+00:00,776.43,2,0,3,rejected,Low,User_1
Application_1860744009,2016-03-14T22:16:14.818000+00:00,2016-03-31T08:35:15.284000+00:00,394.32,0,0,5,pending,High,User_1
Application_1350660062,2016-03-14T22:55:38.813000+00:00,2016-04-21T06:00:22.726000+00:00,895.08,2,0,3,rejected,Medium,User_1
Application_64286790,2016-03-15T00:35:58.117000+00:00,2016-03-23T11:05:49.580000+00:00,202.5,1,0,5,pending,Medium,User_1
Application_467208011,2016-03-15T08:10:46.796000+00:00,2016-03-29T07:02:29.948000+00:00,334.86,0,0,4,pending,Medium,User_38
Application_1045214635,2016-03-15T08:11:03.657000+00:00,2016-04-13T08:16:18.361000+00:00,696.09,1,0,4,pending,Low,User_86
Application_1361029032,2016-03-15T08:11:38.238000+00:00,2016-03-24T09:58:14.160000+00:00,217.78,2,0,4,pending,Low,User_35
Application_931240033,2016-03-15T08:17:19.824000+00:00,2016-03-30T12:00:08.425000+00:00,363.71,1,0,5,pending,Medium,User_1
Application_1711758713,2016-03-15T08:18:44.257000+00:00,2016-03-30T15:06:35.922000+00:00,366.8,0,0,4,pending,Medium,User_1
Application_1863055447,2016-03-15T08:27:20.266000+00:00,2016-04-15T06:00:21.417000+00:00,741.55,0,0,2,rejected,Low,User_7
Application_503158497,2016-03-15T08:37:20.948000+00:00,2016-04-17T06:00:49.345000+00:00,789.39,1,0,2,rejected,Low,User_86
Application_1744060988,2016-03-15T08:42:37.288000+00:00,2016-03-22T14:13:51.999000+00:00,173.52,0,0,3,pending,Medium,User_15
Application_2124681738,2016-03-15T08:48:07.615000+00:00,2016-03-29T10:37:10.606000+00:00,337.82,0,0,4,pending,Low,User_1
Application_1988841112,2016-03-15T08:51:24.005000+00:00,2016-03-22T13:06:03.327000+00:00,172.24,0,0,3,pending,Medium,User_28
Application_1285223161,2016-03-15T08:53:29.137000+00:00,2016-03-30T09:26:28.911000+00:00,360.55,0,0,5,pending,Low,User_1
Application_923406445,2016-03-15T09:36:03.202000+00:00,2016-03-29T11:21:18.240000+00:00,337.75,0,2,4,rejected,Low,User_17
Application_1223096308,2016-03-15T09:36:09.933000+00:00,2016-04-01T08:20:42.298000+00:00,406.74,1,0,4,pending,High,User_3
Application_710176464,2016-03-15T09:44:35.653000+00:00,2016-04-15T06:00:40.854000+00:00,740.27,0,0,2,rejected,Medium,User_38
Application_5386947,2016-03-15T09:50:37.552000+00:00,2016-04-17T06:00:47.703000+00:00,788.17,0,0,3,rejected,Low,User_1
Application_1419053599,2016-03-15T09:55:18.589000+00:00,2016-03-22T15:34:11.885000+00:00,173.65,0,0,4,pending,Low,User_1
Application_1865304004,2016-03-15T09:58:16.344000+00:00,2016-04-11T12:37:54.408000+00:00,650.66,0,0,5,pending,Low,User_1
Application_396564940,2016-03-15T10:31:08.423000+00:00,2016-03-29T10:55:41.508000+00:00,336.41,2,0,5,pending,Medium,User_1
Application_843359026,2016-03-15T10:37:18.750000+00:00,2016-04-16T06:14:58.316000+00:00,763.63,0,0,3,rejected,Low,User_1
Application_2052520067,2016-03-15T10:44:27.410000+00:00,2016-03-24T19:55:21.983000+00:00,225.18,0,0,3,pending,Low,User_86
Application_1481162623,2016-03-15T10:52:18.152000+00:00,2016-03-30T06:39:55.295000+00:00,355.79,0,2,4,rejected,Low,User_1
Application_350411215,2016-03-15T11:05:08.758000+00:00,2016-04-19T13:30:55.810000+00:00,842.43,1,0,4,pending,High,User_5
Application_788777485,2016-03-15T11:22:14.977000+00:00,2016-04-17T06:00:56.893000+00:00,786.64,0,0,3,rejected,Low,User_1
Application_1147075597,2016-03-15T11:22:32.254000+00:00,2016-05-11T13:55:51.126000+00:00,1370.56,0,0,5,pending,Medium,User_1
Application_1441958089,2016-03-15T11:23:26.460000+00:00,2016-04-17T06:00:59.702000+00:00,786.63,0,0,3,rejected,High,User_1
Application_1107728950,2016-03-15T11:42:09.206000+00:00,2016-04-16T06:14:50.920000+00:00,762.54,0,0,3,rejected,High,User_1
Application_213710034,2016-03-15T11:58:33.681000+00:00,2016-03-17T10:55:20.569000+00:00,46.95,1,2,3,rejected,Low,User_1
Application_1795164430,2016-03-15T12:00:20+00:00,2016-04-06T12:36:33.194000+00:00,528.6,0,2,6,rejected,Medium,User_1
Application_2111307226,2016-03-15T12:00:50.839000+00:00,2016-03-29T08:02:51.663000+00:00,332.03,0,0,4,pending,Low,User_32
Application_9282141,2016-03-15T12:08:43.294000+00:00,2016-04-13T15:43:57.431000+00:00,699.59,0,0,4,rejected,Low,User_3
Application_367479101,2016-03-15T12:08:56.874000+00:00,2016-03-21T15:28:47.951000+00:00,147.33,0,0,4,pending,Medium,User_35
Application_714151748,2016-03-15T12:10:26.340000+00:00,2016-04-16T06:14:14.623000+00:00,762.06,0,0,3,rejected,Medium,User_1
Application_1439240346,2016-03-15T12:20:02.885000+00:00,2016-04-07T09:38:12.929000+00:00,549.3,0,0,5,pending,Low,User_1
Application_921989818,2016-03-15T12:20:08.522000+00:00,2016-03-25T11:02:59.191000+00:00,238.71,0,0,4,pending,Medium,User_1
Application_16508292,2016-03-15T12:56:30.187000+00:00,2016-03-17T10:01:37.411000+00:00,45.09,0,0,4,pending,Low,User_29
Application_197687245,2016-03-15T12:58:54.591000+00:00,2016-04-01T13:30:32.825000+00:00,408.53,0,0,5,pending,Medium,User_1
Application_683002021,2016-03-15T13:16:15.150000+00:00,2016-04-16T06:14:05.709000+00:00,760.96,1,0,3,rejected,Medium,User_1
Application_1281642977,2016-03-15T13:26:33.937000+00:00,2016-03-30T13:35:09.218000+00:00,360.14,0,0,5,pending,Medium,User_1
Application_519142144,2016-03-15T13:33:03.170000+00:00,2016-03-30T12:58:22.771000+00:00,359.42,0,0,3,rejected,Medium,User_1
Application_1101941744,2016-03-15T14:23:05.943000+00:00,2016-04-06T11:37:55.623000+00:00,525.25,0,0,4,pending,Medium,User_15
Application_786482604,2016-03-15T14:24:49.542000+00:00,2016-03-31T12:56:18.519000+00:00,382.52,0,0,4,pending,High,User_15
Application_1565316268,2016-03-15T14:26:30.160000+00:00,2016-04-01T06:58:35.424000+00:00,400.53,0,2,3,rejected,Medium,User_3
Application_380985404,2016-03-15T14:27:52.597000+00:00,2016-03-24T15:37:31.638000+00:00,217.16,0,0,3,pending,Medium,User_15
Application_722305811,2016-03-15T14:28:34.422000+00:00,2016-04-22T09:04:58.699000+00:00,906.61,1,0,4,pending,Low,User_32
Application_1065478710,2016-03-15T14:43:10.241000+00:00,2016-04-12T08:58:21.710000+00:00,666.25,1,3,3,rejected,Low,User_18
Application_850474011,2016-03-15T14:45:07.749000+00:00,2016-04-15T06:00:36.040000+00:00,735.26,0,0,2,rejected,Low,User_86
Application_1428136517,2016-03-15T14:48:11.025000+00:00,2016-04-14T11:32:41.670000+00:00,716.74,1,0,5,pending,Medium,User_1
Application_1371376020,2016-03-15T14:53:44.442000+00:00,2016-04-16T06:14:30.645000+00:00,759.35,0,0,3,rejected,High,User_1
Application_1065175494,2016-03-15T14:59:38.721000+00:00,2016-03-19T14:59:24.751000+00:00,96.0,0,0,2,rejected,Low,User_86
Application_199480038,2016-03-15T15:17:56.374000+00:00,2016-03-23T13:52:24.795000+00:00,190.57,0,2,3,rejected,Low,User_32
Application_1465418541,2016-03-15T15:24:03.988000+00:00,2016-04-01T11:24:14.191000+00:00,404.0,0,0,5,rejected,Medium,User_1
Application_1654791597,2016-03-15T15:24:20.880000+00:00,2016-04-16T06:14:22.231000+00:00,758.83,0,0,3,rejected,Medium,User_1
Application_2008169053,2016-03-15T15:26:11.105000+00:00,2016-03-30T13:28:11.262000+00:00,358.03,0,0,4,pending,Medium,User_25
Application_1566738637,2016-03-15T15:28:29.953000+00:00,2016-04-15T06:00:30.255000+00:00,734.53,0,0,2,rejected,Low,User_35
Application_1883913820,2016-03-15T15:44:13.767000+00:00,2016-03-24T13:14:57.916000+00:00,213.51,0,0,4,pending,Low,User_1
Application_803356232,2016-03-15T15:47:58.678000+00:00,2016-03-30T07:48:48.414000+00:00,352.01,1,0,4,pending,Medium,User_70
Application_453675517,2016-03-15T15:50:52.558000+00:00,2016-04-15T06:00:54.502000+00:00,734.17,0,0,2,rejected,High,User_25
Application_357022323,2016-03-15T15:55:55.765000+00:00,2016-03-30T14:12:34.301000+00:00,358.28,0,0,3,pending,Medium,User_18
Application_630639256,2016-03-15T16:02:20.924000+00:00,2016-04-22T07:30:52.495000+00:00,903.48,0,0,5,pending,Medium,User_1
Application_1077254268,2016-03-15T16:05:53.448000+00:00,2016-03-21T16:19:20.130000+00:00,144.22,0,0,3,rejected,Low,User_1
Application_1292199013,2016-03-15T16:08:06.324000+00:00,2016-04-01T07:29:12.589000+00:00,399.35,0,2,4,rejected,Medium,User_1
Application_2055636781,2016-03-15T16:21:49.892000+00:00,2016-04-14T12:08:13.227000+00:00,715.77,0,0,5,rejected,Medium,User_1
Application_1301519272,2016-03-15T16:23:04.873000+00:00,2016-03-29T07:16:54.761000+00:00,326.9,0,0,4,pending,High,User_18
Application_800100457,2016-03-15T16:25:35.018000+00:00,2016-03-24T08:52:10.387000+00:00,208.44,0,0,3,pending,Medium,User_44
Application_542947971,2016-03-15T16:43:57.727000+00:00,2016-03-30T09:42:39.966000+00:00,352.98,3,0,5,pending,Low,User_1
Application_92537371,2016-03-15T16:48:02.733000+00:00,2016-04-15T06:00:46.683000+00:00,733.21,0,0,2,rejected,Low,User_74
Application_1293027432,2016-03-15T16:54:54.642000+00:00,2016-03-17T08:19:04.699000+00:00,39.4,0,0,3,rejected,Medium,User_1
Application_1996091858,2016-03-15T17:05:32.808000+00:00,2016-04-08T11:14:39.022000+00:00,570.15,0,0,5,pending,Low,User_1
Application_1948885488,2016-03-15T17:10:26.453000+00:00,2016-04-16T06:14:37.869000+00:00,757.07,0,0,3,rejected,High,User_1
Application_1966741359,2016-03-15T17:19:25.263000+00:00,2016-03-29T09:05:16.931000+00:00,327.76,0,0,3,pending,High,User_3
Application_86809420,2016-03-15T17:47:57.855000+00:00,2016-03-30T11:00:36.183000+00:00,353.21,1,0,5,pending,Medium,User_1
Application_164118000,2016-03-15T17:53:16.030000+00:00,2016-03-29T12:19:28.366000+00:00,330.44,0,0,5,pending,Medium,User_1
Application_920227653,2016-03-15T18:03:11.300000+00:00,2016-03-30T13:26:58.515000+00:00,355.4,0,0,4,pending,High,User_1
Application_2138031605,2016-03-15T18:10:08.578000+00:00,2016-03-23T14:02:48.274000+00:00,187.88,0,0,3,rejected,Medium,User_1
Application_1967344868,2016-03-15T18:17:47.242000+00:00,2016-04-16T06:14:56.722000+00:00,755.95,1,0,3,rejected,Low,User_1
Application_1187707414,2016-03-15T18:22:17.941000+00:00,2016-04-08T10:30:05.699000+00:00,568.13,0,2,3,rejected,High,User_3
Application_1566761780,2016-03-15T18:25:02.995000+00:00,2016-04-11T05:17:21.117000+00:00,634.87,0,0,5,pending,Low,User_1
Application_29527580,2016-03-15T18:49:30.503000+00:00,2016-04-04T07:21:57.988000+00:00,468.54,0,0,3,pending,Medium,User_3
Application_160128919,2016-03-15T18:51:42.981000+00:00,2016-04-17T06:01:02.709000+00:00,779.16,0,0,3,rejected,Medium,User_1
Application_619101799,2016-03-15T18:52:33.300000+00:00,2016-04-01T09:15:25.050000+00:00,398.38,0,0,3,pending,Low,User_3
Application_1213204029,2016-03-15T18:54:57.190000+00:00,2016-03-29T11:20:36.469000+00:00,328.43,0,0,3,pending,High,User_3
Application_1520269436,2016-03-15T19:01:50.823000+00:00,2016-04-18T06:00:51.131000+00:00,802.98,0,0,3,rejected,High,User_1
Application_1170429974,2016-03-15T19:01:56.377000+00:00,2016-04-16T06:14:54.100000+00:00,755.22,0,0,3,rejected,Medium,User_1
